Rodrigo Comprido,Tom DeBass,W,Pts: 2x0,No Gi Worlds,O100KG,1/4F,2014
Leonardo Vieira,Marcio Feitosa,L,Adv,World Champ.,76KG,F,1997
Leonardo Vieira,Royler Gracie,L,Referee Decision,World Champ.,70KG,F,1999
Leonardo Vieira,Vitor Shaolin,L,Pts: 2x0,World Champ.,76KG,SF,2000
Leonardo Vieira,JJ Machado,L,Pts: 9x0,ADCC,77KG,SF,2000
Leonardo Vieira,Marcio Feitosa,L,Adv,ADCC,77KG,3PLC,2000
Leonardo Vieira,Mark Kerr,L,Pen,ADCC,ABS,R1,2000
Leonardo Vieira,Leonardo Santos,L,Pts: 3x0,ADCC,77KG,1/4F,2001
Leonardo Vieira,Rany Yahya,L,"<a href=""/?p=4302"">RNC</a>",ADCC,66KG,F,2007
Leonardo Vieira,Rafael Mendes,L,"<a href=""/?p=4302"">RNC</a>",ADCC,66KG,SF,2009
Leonardo Vieira,Marcelo Garcia,L,"<a href=""/?p=3592"">Triangle</a>",ADCC,77KG,F,2011
Leonardo Vieira,Otavio Sousa,L,Points,ADCC,77KG,SF,2013
Leonardo Vieira,JT Torres,L,N/A,ADCC,77KG,3PLC,2013
Leonardo Vieira,R. Verissimo,W,Pts: 4x0,World Champ.,76KG,SF,1997
Leonardo Vieira,Vitor Shaolin,W,Pts: 24x4,Copa Pele,76KG,SPF,1997
Leonardo Vieira,Marcio Feitosa,W,Adv,World Champ.,76KG,F,1998
Leonardo Vieira,Marcio Feitosa,W,N/A,LPJJ,75KG,F,2000
Leonardo Vieira,Bob Schirmer,W,"<a href=""/?p=4302"">RNC</a>",ADCC,77KG,R1,2000
Leonardo Vieira,Vitor Shaolin,W,Adv,ADCC,77KG,1/4F,2000
Leonardo Vieira,Vitor Shaolin,W,Pts: 6x4,Rio x Sao Paulo,75KG,SPF,2000
Leonardo Vieira,Scott Scultz,W,Copacabana choke,Pro Am,77KG,SF,2000
Leonardo Vieira,Matt Serra,W,Pts: 10x4,Pro Am,77KG,F,2000
Leonardo Vieira,Morris Clifoni,W,Katagatame,ADCC,77KG,R1,2001
Leonardo Vieira,Fredson Alves,W,Points,Pan American,70KG,F,2001
Leonardo Vieira,Gabriel Wilcox,W,"<a href=""/?p=4272"">Brabo choke</a>",World Cup,70KG,1/4F,2002
Leonardo Vieira,Jair Lourenco,W,"<a href=""/?p=6332"">Choke from back</a>",World Cup,70KG,SF,2002
Leonardo Vieira,Reinaldo Ribeiro,W,N/A,World Cup,70KG,F,2002
Leonardo Vieira,Yuki Nakai,W,"<a href=""/?p=4272"">Brabo choke</a>",Ground Impact,70KG,SPF,2002
Leonardo Vieira,Allan Teo,W,Submission,ADCC,66KG,R1,2003
Leonardo Vieira,Rany Yahya,W,Pts: 9x0,ADCC,66KG,1/4F,2003
Leonardo Vieira,Eddie Bravo,W,Pts: 16x0,ADCC,66KG,SF,2003
Leonardo Vieira,Baret Yoshida,W,Pts: 6x0,ADCC,66KG,F,2003
Leonardo Vieira,Renato Migliacio,W,Pts: 14x0,Pan American,70KG,SF,2004
Leonardo Vieira,Fredson Alves,W,Pts: 4x2,Pan American,70KG,F,2004
Leonardo Vieira,Fabio Nascimento,W,Referee Decision,Pan American,ABS,1/4F,2004
Leonardo Vieira,S. Fukuzumi,W,Cross ck. f/ mount,Brazil v Japan,70KG,SPF,2004
Leonardo Vieira,Baret Yoshida,W,Pts: 19x4,Budo Challenge,70KG,SPF,2005
Leonardo Vieira,T. Suzuki,W,Points,ADCC,66KG,R1,2005
Leonardo Vieira,Joey Gilbert,W,Guillotine,ADCC,66KG,1/4F,2005
Leonardo Vieira,Rob DiCenso,W,North South choke,ADCC,66KG,SF,2005
Leonardo Vieira,Rany Yahya,W,Pts: 6x0,ADCC,66KG,F,2005
Leonardo Vieira,Naoya Uematsu,W,"<a href=""/?p=4302"">RNC</a>",LA Sub-X,ABS,SPF,2006
Leonardo Vieira,Sim Go,W,Points,ADCC,66KG,R1,2007
Leonardo Vieira,Jeff Glover,W,Points,ADCC,66KG,1/4F,2007
Leonardo Vieira,T. Suzuki,W,Pts: 8x0,ADCC,66KG,SF,2007
Leonardo Vieira,D. Marinakis,W,Points,ADCC,66KG,R1,2009
Leonardo Vieira,Ryan Hall,W,Guillotine,ADCC,66KG,1/4F,2009
Leonardo Vieira,Enrico Cocco,W,Pts: 6x0,ADCC,77KG,R1,2011
Leonardo Vieira,JT Torres,W,Pts: 2x0,ADCC,77KG,1/4F,2011
Leonardo Vieira,Claudio Calasans,W,Pts: 3x0,ADCC,77KG,SF,2011
Leonardo Vieira,Sotaro Yamada,W,Pts: 6x0,ADCC,77KG,R1,2013
Leonardo Vieira,AJ Agazarm,W,Referee Decision,ADCC,77KG,1/4F,2013
Mario Reis,Daniel Moraes,L,Adv,GP Blackbelt,70KG,1/4F,2004
Mario Reis,Fredson Paixao,L,"<a href=""/?p=5463"">Armbar</a>",World Champ.,70KG,F,2005
Mario Reis,Tiago Alves,L,Choke,Pan American,76KG,F,2006
Mario Reis,Celso Vinicius,L,Pts: 5x0,World Champ.,76KG,F,2006
Mario Reis,Rubens Charles,L,Pts: 2x0,Pan American,70KG,F,2007
Mario Reis,Rubens Charles,L,"<a href=""/?p=6332"">Bow and arrow</a>",World Champ.,70KG,F,2007
Mario Reis,Bruno Frazatto,L,Points,World Champ.,70KG,SF,2008
Mario Reis,Rafael Mendes,L,Points,Capital Challenge,70KG,SF,2008
Mario Reis,Rubens Charles,L,"<a href=""/?p=6332"">Bow and arrow</a>",Pan American,70KG,F,2009
Mario Reis,Bruno Frazatto,L,Pts: 2x0,World Champ.,70KG,SF,2009
Mario Reis,Celso Vinicius,L,Referee Decision,WPC Gr Trials,74KG,SF,2010
Mario Reis,Rubens Charles,L,"<a href=""/?p=6332"">Choke from back</a>",World Champ.,70KG,SF,2010
Mario Reis,Augusto Mendes,L,"Pts: 0x0, Adv",South American,76KG,F,2010
Mario Reis,Augusto Mendes,L,DQ,South American,ABS,F,2010
Mario Reis,Rafael Mendes,L,Pts: 4x2,World Champ.,70KG,SF,2011
Mario Reis,Rafael Mendes,L,Wristlock,Pan American,70KG,SF,2012
Mario Reis,Rafael Mendes,L,Pts: 2x0,World Champ.,70KG,SF,2012
Mario Reis,Rafael Mendes,L,Pts: 2x0,Pan American,70KG,SF,2013
Mario Reis,Rafael Mendes,L,Adv,World Champ.,70KG,SF,2013
Mario Reis,Rafael Mendes,L,"<a href=""/?p=6332"">Choke from back</a>",World Champ.,70KG,SF,2014
Mario Reis,Gabriel Rollo,L,Pts: 3x0,World Pro,75KG,SF,2015
Mario Reis,Roberto Satoshi,L,Pts: 2x0,World Pro,75KG,3RD,2015
Mario Reis,Rafael Mendes,L,Wristlock,World Champ.,70KG,SF,2015
Mario Reis,Fredson Paixao,W,"<a href=""/?p=3592"">Triangle</a>",World Champ.,70KG,SF,2003
Mario Reis,Alexandre Soca,W,Pts: 8x4,World Champ.,70KG,F,2003
Mario Reis,Unknown,W,Injury,World Cup,70KG,R1,2003
Mario Reis,Gabriel Wilcox,W,"<a href=""/?p=5463"">Armbar</a>",World Cup,70KG,1/4F,2003
Mario Reis,Marcelino Freitas,W,Pts: 8x2,World Cup,70KG,F,2003
Mario Reis,Fredson Paixao,W,Pts: 2x0,World Champ.,70KG,F,2004
Mario Reis,Rany Yahya,W,"<a href=""/?p=4455"">Omoplata</a>",World Cup,70KG,R1,2004
Mario Reis,Reinaldo Ribeiro,W,Pts: 5x0,World Cup,70KG,F,2004
Mario Reis,Unknown,W,"<a href=""/?p=5463"">Armbar</a>",GP Blackbelt,70KG,R1,2004
Mario Reis,Gabriel Cataide,W,N/A,World Champ.,70KG,R1,2005
Mario Reis,T. Omore,W,Baseball choke,World Champ.,70KG,R2,2005
Mario Reis,Renato Migliaccio,W,"<a href=""/?p=5463"">Armbar</a>",World Champ.,70KG,1/4F,2005
Mario Reis,Fredson Alves,W,"<a href=""/?p=3592"">Triangle</a>",World Champ.,70KG,SF,2005
Mario Reis,Joao Silva,W,Verbal tap,Pan American,76KG,1/4F,2006
Mario Reis,Carlos Portugues,W,"Pts: 0x0, Adv",Pan American,76KG,SF,2006
Mario Reis,Paulo Ubiratan,W,"<a href=""/?p=3592"">Triangle</a>",World Champ.,76KG,R1,2006
Mario Reis,Rafael Barbosa,W,"Pts: 2x2, Adv",World Champ.,76KG,1/4F,2006
Mario Reis,Claudio Calasans,W,Referee Decision,World Champ.,76KG,SF,2006
Mario Reis,Unknown,W,"<a href=""/?p=5463"">Armbar</a>",Pan American,70KG,1/4F,2007
Mario Reis,Bibiano Fernandes,W,Points,Pan American,70KG,SF,2007
Mario Reis,Gabriel Wilcox,W,Choke,World Champ.,70KG,R1,2007
Mario Reis,Wilson Reis,W,"<a href=""/?p=5463"">Armbar</a>",World Champ.,70KG,1/4F,2007
Mario Reis,Jonatas Gurgel,W,"<a href=""/?p=5463"">Armbar</a>",World Champ.,70KG,SF,2007
Mario Reis,Wellington Dias,W,Pts: 4x2,World Champ.,70KG,1/4F,2008
Mario Reis,Bernardo Pitel,W,Submission,Capital Challenge,70KG,1/4F,2008
Mario Reis,Takumi Nakayama,W,Choke,European,70KG,SF,2009
Mario Reis,Wellington Dias,W,"<a href=""/?p=5463"">Armbar</a>",European,70KG,F,2009
Mario Reis,Wellington Dias,W,"<a href=""/?p=3592"">Triangle</a>",Pan American,70KG,1/4F,2009
Mario Reis,Guilherme Mendes,W,"Pts: 10x10, Adv",Pan American,70KG,SF,2009
Mario Reis,Rodrigo Ranieri,W,"Pts: 2x2, Adv",World Champ.,70KG,1/4F,2009
Mario Reis,Isaque Paiva,W,Points,Mundial CBJJE,70KG,F,2010
Mario Reis,Koji Shimasaki,W,Kneebar,World Champ.,70KG,R1,2010
Mario Reis,Renan Borges,W,"<a href=""/?p=6332"">Choke from back</a>",World Champ.,70KG,1/4F,2010
Mario Reis,Felipe Teixeira,W,N/A,South American,ABS,SF,2010
Mario Reis,Gustavo Ernesto,W,Choke,World Champ.,70KG,RDS,2011
Mario Reis,Marcelino Freitas,W,Pts: 4x2,World Champ.,70KG,1/4F,2011
Mario Reis,Isaque Paiva,W,Points,Mundial CBJJE,70KG,F,2012
Mario Reis,Spenser Gilliam,W,N/A,Pan American,70KG,1/4F,2012
Mario Reis,Takuto Kako,W,Submission,World Champ.,70KG,R2,2012
Mario Reis,Samir Chantre,W,"<a href=""/?p=5463"">Armbar</a>",World Champ.,70KG,R3,2012
Mario Reis,Marcelino Freitas,W,"<a href=""/?p=3592"">Triangle</a>",World Champ.,70KG,1/4F,2012
Mario Reis,Masahiro Iwasaki,W,Points,Pan American,70KG,R1,2013
Mario Reis,Osvaldo Moizinho,W,Pts: 6x2,World Champ.,70KG,1/4F,2013
Mario Reis,Spencer Gilliam,W,N/A,Pan American,70KG,R1,2014
Mario Reis,Mayko Borges,W,"<a href=""/?p=4272"">Brabo choke</a>",Pan American,70KG,1/4F,2014
Mario Reis,Osvaldo Moizinho,W,Pts: 6x4,Pan American,70KG,SF,2014
Mario Reis,Charles Gaspar,W,N/A,World Champ.,70KG,RDS,2014
Mario Reis,Wellington Dias,W,N/A,World Champ.,70KG,RDS,2014
Mario Reis,Denilson Pimenta,W,Adv,World Champ.,70KG,1/4F,2014
Mario Reis,Rodrigo Almeida,W,N/A,Brazil Nat. Pro,75KG,R1,2015
Mario Reis,Mauricio Ferreira,W,N/A,Brazil Nat. Pro,75KG,1/4F,2015
Mario Reis,Isaque Paiva,W,Pts: 10x0,Brazil Nat. Pro,75KG,SF,2015
Mario Reis,Fabio Caloi,W,Points,Brazil Nat. Pro,75KG,F,2015
Mario Reis,Bruno Cezar,W,Points,World Pro,75KG,R1,2015
Mario Reis,Unknown,W,Points,World Pro,75KG,1/4F,2015
Mario Reis,Kevin Mahecha,W,"<a href=""/?p=5463"">Armbar</a>",World Champ.,70KG,1/8F,2015
Davi Ramos,Celso Vinicius,L,"<a href=""/?p=6332"">Choke from back</a>",World Champ.,76KG,1/4F,2010
Davi Ramos,Augusto Mendes,L,DQ,South American,76KG,SF,2010
Davi Ramos,Michael Langhi,L,Points,Brasileiro,76KG,SF,2011
Davi Ramos,Michael Langhi,L,Pts: 4x0,World Champ.,76KG,1/4F,2011
Davi Ramos,Rustam Chsiev,L,Points,Ultimate Abs.,ABS,1/4F,2011
Davi Ramos,Antonio Peinado,L,DQ,No Gi Worlds,ABS,1/4F,2011
Davi Ramos,Victor Estima,L,"<a href=""/?p=4126"">Estima lock</a>",No Gi Worlds,82KG,SF,2011
Davi Ramos,Caio Almeida,L,Choke,Copa Podio,85KG,GP,2012
Davi Ramos,Dimitrius Souza,L,Pts: 6x4,Copa Podio,85KG,SF,2012
Davi Ramos,Roberto Satoshi,L,Pts: 3x2,World Pro.,76KG,R2,2012
Davi Ramos,Gabriel Rollo,L,"Pts: 2x2, Adv",Brasileiro,76KG,1/4F,2012
Davi Ramos,Vinicius Marinho,L,"Pts: 4x4, Adv",World Champ.,76KG,R3,2012
Davi Ramos,Diogo Sampaio,L,Pts: 2x0,Copa Podio,88KG,GP,2013
Davi Ramos,Felipe Pena,L,"<a href=""/?p=6332"">Choke from back</a>",Copa Podio,88KG,GP,2013
Davi Ramos,Otavio Sousa,L,Pts: 6x2,World Champ.,82KG,1/4F,2013
Davi Ramos,Lucas Lepri,L,Pts: 4x2,Copa Podio,77KG,GP,2016
Davi Ramos,Leandro Lo,L,Pts: 6x2,Copa Podio,77KG,GP,2016
Davi Ramos,Andre Galvao,L,"Pts: 0x0, Adv",World Pro,ABS,R2,2016
Davi Ramos,AJ Agazarm,L,Pts: 2x0,World Pro,77KG,1/4F,2016
Davi Ramos,Augusto Mendes,W,Points,World P. NoGi,74KG,R1,2011
Davi Ramos,Michel Maia,W,N/A,World P. NoGi,74KG,1/4F,2011
Davi Ramos,JT Torres,W,Points,World P. NoGi,74KG,SF,2011
Davi Ramos,Warren Stout,W,"<a href=""/?p=4488"">Toe hold</a>",Ultimate Abs.,ABS,R1,2011
Davi Ramos,Jeff Monson,W,"<a href=""/?p=5463"">Armbar</a>",Grapplers Quest LV,ABS,SF,2011
Davi Ramos,Joao Assis,W,"<a href=""/?p=4488"">Toe hold</a>",Grapplers Quest LV,ABS,F,2011
Davi Ramos,Warren Stout,W,Kneebar,NoGi Pan Ams,82KG,SF,2011
Davi Ramos,Pedro Elias,W,"<a href=""/?p=4488"">Toe hold</a>",NoGi Pan Ams,82KG,F,2011
Davi Ramos,Unknown,W,"<a href=""/?p=4302"">RNC</a>",NoGi Pan Ams,ABS,1/4F,2011
Davi Ramos,Kayron Gracie,W,Calf slicer,NoGi Pan Ams,ABS,F,2011
Davi Ramos,Leo Davila,W,Submission,No Gi Worlds,ABS,R2,2011
Davi Ramos,Rafael Rosendo,W,Verbal tap,No Gi Worlds,82KG,1/4F,2011
Davi Ramos,Rafael Freitas,W,Verbal tap,No Gi Worlds,82KG,1/4F,2011
Davi Ramos,Pedro Mello,W,Pts: 8x0,Copa Podio,85KG,GP,2012
Davi Ramos,Ricardo Bastos,D,---,Copa Podio,85KG,GP,2012
Davi Ramos,Tiago Barata,W,"<a href=""/?p=5463"">Armbar</a>",Copa Podio,85KG,GP,2012
Davi Ramos,Ricardo Bastos,W,Pts: 2x0,Copa Podio,85KG,3RD,2012
Davi Ramos,Rodrigo Akilis,W,Pts: 6x0,Gramado Trials,75KG,SF,2012
Davi Ramos,Thiago Abreu,W,Points,Gramado Trials,75KG,F,2012
Davi Ramos,Francisco Tavares,W,"<a href=""/?p=5463"">Armbar</a>",World Champ.,76KG,R1,2012
Davi Ramos,Unknown,W,"<a href=""/?p=6332"">Choke from back</a>",World Champ.,76KG,R2,2012
Davi Ramos,Alexandre Ceconi,W,"<a href=""/?p=4488"">Toe hold</a>",Copa Podio,88KG,GP,2013
Davi Ramos,Kit Dale,D,---,Copa Podio,88KG,GP,2013
Davi Ramos,Nic Nikolaisen,W,Choke,European,82KG,R2,2015
Davi Ramos,Victor Silverio,W,Pts: 2x0,European,82KG,1/4F,2015
Davi Ramos,Francisco Iturralde,W,Pts: 2x0,European,82KG,SF,2015
Davi Ramos,Unknown,W,"<a href=""/?p=4488"">Toe hold</a>",Sharjah Open,ABS,1/4F,2015
Davi Ramos,Luis V.,W,Russian armbar,Sharjah Open,ABS,SF,2015
Davi Ramos,Jiddu Lemos,W,Referee Decision,Sharjah Open,ABS,F,2015
Davi Ramos,Rafael Ferreira,W,"<a href=""/?p=5463"">Armbar</a>",ADCC RJ,77KG,R1,2015
Davi Ramos,Luan Andrei,W,"<a href=""/?p=4302"">RNC</a>",ADCC RJ,77KG,R2,2015
Davi Ramos,Matheus Oliveira,W,"<a href=""/?p=5463"">Armbar</a>",ADCC RJ,77KG,R3,2015
Davi Ramos,Geraldo Freitas,W,Referee Decision,ADCC RJ,77KG,1/4F,2015
Davi Ramos,Thiago Abreu,W,Pts: 4x0,ADCC RJ,77KG,SF,2015
Davi Ramos,Claudio Mattos,W,"<a href=""/?p=4302"">RNC</a>",ADCC RJ,77KG,F,2015
Davi Ramos,Young-Ahm,W,"<a href=""/?p=4302"">RNC</a>",ADCC,77KG,R1,2015
Davi Ramos,Gabriel Rollo,W,Pts: 3x0,ADCC,77KG,1/4F,2015
Davi Ramos,Gilbert Burns,W,"<a href=""/?p=4302"">RNC</a>",ADCC,77KG,SF,2015
Davi Ramos,Lucas Lepri,W,"<a href=""/?p=5463"">Flying armbar</a>",ADCC,77KG,F,2015
Davi Ramos,Felipe Cesar,W,Pts: 2x0,Copa Podio,77KG,GP,2016
Davi Ramos,AJ Sousa,W,Pts: 2x0,Copa Podio,77KG,GP,2016
Davi Ramos,Marcos Tinoco,W,Pts: 4x2,World Pro,77KG,R1,2016
Davi Ramos,Alex Cabanes,W,"Pts: 0x0, Adv",World Pro,77KG,1/8F,2016
Claudio Calasans,Mario Reis,L,Referee Decision,World Champ.,76KG,SF,2006
Claudio Calasans,Murilo Santana,L,Triangle armbar,ADCC Trials,77KG,F,2009
Claudio Calasans,Roger Gracie,L,Cross choke,World Champ.,ABS,SF,2009
Claudio Calasans,Marcelo Garcia,L,Pts: 2x0,World Champ.,82KG,F,2010
Claudio Calasans,Diego Borges,L,Pts: 4x2,World Pro Trials,83KG,F,2011
Claudio Calasans,Rubens Charles,L,Pts: 4x2,World Pro.,ABS,1/4F,2011
Claudio Calasans,Rodolfo Vieira,L,"<a href=""/?p=5463"">Armbar</a>",World Champ.,ABS,R2,2011
Claudio Calasans,Andre Galvao,L,Adv,WJJPC Trials,82KG,F,2011
Claudio Calasans,Leonardo Vieira,L,Pts: 3x0,ADCC,77KG,SF,2011
Claudio Calasans,Kron Gracie,L,Guillotine,ADCC,77KG,3PLC,2011
Claudio Calasans,Marcus Almeida,L,Points,Pan Am CBJJE,ABS,F,2011
Claudio Calasans,Otavio Sousa,L,"Pts: 6x6, Pen",World Champ.,82KG,F,2012
Claudio Calasans,Bernardo Faria,L,Pts: 4x0,European Open,ABS,SF,2013
Claudio Calasans,Victor Estima,L,"<a href=""/?p=6332"">Bow and arrow</a>",World Pro,82KG,SF,2013
Claudio Calasans,Rodolfo Vieira,L,Pts: 9x0,World Pro,ABS,SF,2013
Claudio Calasans,Leandro Lo,L,Points,Copa Podio,82KG,SPF,2013
Claudio Calasans,Otavio Sousa,L,Pts: 4x2,World Champ.,82KG,F,2013
Claudio Calasans,Oskar Piechota,L,Choke,ADCC,88KG,R1,2013
Claudio Calasans,Marcus Almeida,L,Submission,World Pro.,ABS,R2,2014
Claudio Calasans,Leandro Lo,L,Pts: 4x2,Mundial CBJJE,ABS,F,2014
Claudio Calasans,Vitor Oliveira,L,Adv,IBJJF Pro League,82KG,SF,2014
Claudio Calasans,Luiz Panza,L,"<a href=""/?p=4759"">Botinha</a>",Copa Podio,85KG,GP,2014
Claudio Calasans,Felipe Pena,L,Pts: 7x2,Copa Podio,85KG,SF,2014
Claudio Calasans,Abdurahman Bilarov,L,Points,Berkut Open,ABS,F,2015
Claudio Calasans,Delson Heleno,L,Referee Decision,ADCC RJ,88KG,R1,2015
Claudio Calasans,Victor Estima,L,"Pts: 0x0, Adv",World Pro,85KG,1/4F,2015
Claudio Calasans,Keenan Cornelius,L,Pts: 2x0,ADCC,88KG,1/4F,2015
Claudio Calasans,Felipe Pena,L,Pts: 4x2,World Pro,ABS,1/8F,2016
Claudio Calasans,Leandro Lo,L,Referee Decision,World Pro,85KG,F,2016
Claudio Calasans,Gabriel Arges,L,Kneebar,World Champ.,82KG,1/4F,2016
Claudio Calasans,Erberth Santos,D,Pts: 0x0,Copa Podio,86KG,GP,2016
Claudio Calasans,Diego Borges,L,Pts: 2x0,Copa Podio,86KG,GP,2016
Claudio Calasans,Sal Rangel,W,Pts: 4x2,World Champ.,76KG,1/4F,2006
Claudio Calasans,Walber Brigo,W,Points,ADCC Trials,77KG,R1,2009
Claudio Calasans,Augusto Mendes,W,Points,ADCC Trials,77KG,1/4F,2009
Claudio Calasans,Rodrigo Damm,W,Referee Decision,ADCC Trials,77KG,SF,2009
Claudio Calasans,Jose Carlos,W,Points,WPC SD trials,83KG,SF,2010
Claudio Calasans,Adriano Silva,W,Guillotine,WPC SD trials,83KG,F,2010
Claudio Calasans,Braulio Estima,W,Adv,World Pro.,ABS,F,2010
Claudio Calasans,Braulio Estima,W,"Pts: 2x2, Pen",World Pro.,83KG,F,2010
Claudio Calasans,Lucas Leite,W,Points,World Champ.,82KG,1/4F,2010
Claudio Calasans,Sergio Moraes,W,Points,World Champ.,82KG,SF,2010
Claudio Calasans,Bernardo Faria,W,"Pts: 4x4, Adv",European,ABS,SF,2011
Claudio Calasans,Sergio Moraes,W,"Pts: 4x4, Adv",European,ABS,F,2011
Claudio Calasans,Bruno Alves,W,Choke,European,82KG,F,2011
Claudio Calasans,Unknown,W,Adv,World Pro Trials,83KG,R1,2011
Claudio Calasans,Unknown,W,Guillotine,World Pro Trials,83KG,1/4F,2011
Claudio Calasans,Juarez Harles,W,Pts: 2x0,World Pro Trials,83KG,SF,2011
Claudio Calasans,Clark Gracie,W,Pts: 2x0,Pan American,82KG,SF,2011
Claudio Calasans,Lucas Leite,W,Wristlock,Pan American,82KG,F,2011
Claudio Calasans,Alan Finfou,W,Adv,World Pro.,83KG,SF,2011
Claudio Calasans,Vinicius Corrales,W,"Pts: 6x6, Adv",World Pro.,83KG,F,2011
Claudio Calasans,Tetsuya Kondo,W,Choke,World Champ.,ABS,R1,2011
Claudio Calasans,Unknown,W,Submission,World Champ.,82KG,RDS,2011
Claudio Calasans,Daniel Strauss,W,Kneebar,ADCC,77KG,R1,2011
Claudio Calasans,Augusto Mendes,W,"<a href=""/?p=6438"">Heel hook</a>",ADCC,77KG,1/4F,2011
Claudio Calasans,Frederico Oliveira,W,"<a href=""/?p=5463"">Armbar</a>",Pan Am CBJJE,ABS,NA,2011
Claudio Calasans,Jose Carlos,W,"<a href=""/?p=5463"">Armbar</a>",Pan Am CBJJE,ABS,NA,2011
Claudio Calasans,Alexandre Ceconi,W,N/A,Pan Am CBJJE,ABS,SF,2011
Claudio Calasans,Renato Cardoso,W,"Pts: 0x0, Adv",Mundial CBJJE,ABS,F,2012
Claudio Calasans,Francisco Torres,W,Points,Pan American,82KG,R2,2012
Claudio Calasans,Thiago Abreu,W,"<a href=""/?p=5463"">Armbar</a>",Pan American,82KG,1/4F,2012
Claudio Calasans,Clark Gracie,W,Pts: 4x0,Pan American,82KG,SF,2012
Claudio Calasans,Victor Estima,W,Pts: 4x2,Pan American,82KG,F,2012
Claudio Calasans,DJ Jackson,W,"<a href=""/?p=5463"">Armbar</a>",World Pro.,82KG,R2,2012
Claudio Calasans,Marcos de Souza,W,Points,World Pro.,82KG,1/4F,2012
Claudio Calasans,Bruno Alves,W,"<a href=""/?p=5463"">Armbar</a>",World Pro.,82KG,SF,2012
Claudio Calasans,Lucas Leite,W,Pts: 2x0,World Pro.,82KG,F,2012
Claudio Calasans,Rodrigo Sousa,W,Shoulder lock,World Champ.,82KG,R2,2012
Claudio Calasans,Jake Mackenzie,W,Wristlock,World Champ.,82KG,1/8F,2012
Claudio Calasans,Alan Finfou,W,Pts: 4x2,World Champ.,82KG,1/4F,2012
Claudio Calasans,Victor Estima,W,"Pts: 4x4, Adv",World Champ.,82KG,SF,2012
Claudio Calasans,Leonardo Maciel,W,Pts: 2x0,European Open,ABS,1/4F,2013
Claudio Calasans,DJ Jackson,W,"Pts: 0x0, Pen",European Open,82KG,1/4F,2013
Claudio Calasans,Fernando Terere,W,DQ,European Open,82KG,F,2013
Claudio Calasans,DJ Jackson,W,"Pts: 0x0, Adv",World Pro,82KG,R1,2013
Claudio Calasans,Tarsis Humphreys,W,Pts: 6x0,World Pro,82KG,1/4F,2013
Claudio Calasans,Tarsis Humphreys,W,Adv,World Pro,ABS,3PLC,2013
Claudio Calasans,Tio Chico,W,Pts: 2x0,World Champ.,82KG,1/4F,2013
Claudio Calasans,Victor Estima,W,Pts: 8x4,World Champ.,82KG,SF,2013
Claudio Calasans,Luca Anacoreta,W,Submission,European,82KG,SF,2014
Claudio Calasans,JT Torres,W,"Pts: 2x2, Adv",European,82KG,F,2014
Claudio Calasans,Unknown,W,Pts: 2x0,World Pro.,ABS,R1,2014
Claudio Calasans,Paulo Miyao,W,"Pts: 2x2, Adv",Mundial CBJJE,ABS,SF,2014
Claudio Calasans,Howon Jung,W,Amassa Pao choke,Asian Open,ABS,SF,2014
Claudio Calasans,Abraham Marte,W,Pts: 5x4,Asian Open,ABS,F,2014
Claudio Calasans,Sonoda Kendy,W,"<a href=""/?p=5463"">Armbar</a>",Asian Open,88KG,SF,2014
Claudio Calasans,Julien Cazier,W,Amassa Pao choke,Asian Open,88KG,F,2014
Claudio Calasans,Luis Gustavo,W,"<a href=""/?p=6332"">Choke from back</a>",Copa Podio,85KG,GP,2014
Claudio Calasans,Diogo Sampaio,W,Points,Copa Podio,85KG,GP,2014
Claudio Calasans,Jon Satava,W,"Pts: 0x0, Adv",Copa Podio,85KG,GP,2014
Claudio Calasans,Renato Cardoso,W,"Pts: 0x0, Adv",Brazil Nat. Pro,85KG,1/4F,2015
Claudio Calasans,Fred Almeida,W,N/A,Brazil Nat. Pro,85KG,SF,2015
Claudio Calasans,Rafael Nicholas,W,"Pts: 0x0, Adv",Brazil Nat. Pro,85KG,F,2015
Claudio Calasans,Unknown,W,Referee Decision,Berkut Open,ABS,SF,2015
Claudio Calasans,Unknown,W,Adv,Berkut Open NoGi,ABS,1/4F,2015
Claudio Calasans,Unknown,W,Guillotine,Berkut Open NoGi,ABS,SF,2015
Claudio Calasans,Unknown,W,Pts: 8x0,Berkut Open NoGi,ABS,F,2015
Claudio Calasans,Mauro Santiago,W,Kneebar,ADCC SP,88KG,R1,2015
Claudio Calasans,I. Paiva,W,Guillotine,ADCC SP,88KG,SF,2015
Claudio Calasans,Felipe Cesar,W,"Pts: 0x0, Pen",ADCC SP,88KG,F,2015
Claudio Calasans,Rodrigo Martins,W,Amassa pao,World Pro,85KG,R1,2015
Claudio Calasans,Renato Cardoso,W,"Pts: 0x0, Adv",World Pro,85KG,R2,2015
Claudio Calasans,Bruno Togni,W,"<a href=""/?p=4126"">Estima lock</a>",World Champ.,82KG,1/8F,2015
Claudio Calasans,Vinicius Marinho,W,Pts: 6x4,World Champ.,82KG,1/4F,2015
Claudio Calasans,Victor Estima,W,Pts: 4x2,World Champ.,82KG,SF,2015
Claudio Calasans,Vitor Oliveira,W,Pts: 8x4,World Champ.,82KG,F,2015
Claudio Calasans,Mike Perez,W,Referee Decision,ADCC,88KG,R1,2015
Claudio Calasans,Gabriel Lucas,W,Referee Decision,ADCC,ABS,R1,2015
