Opponent,W/L,Method,Competition,Weight,Stage,Year
Baret Yoshida,L,Kneebar,NAGA LV,70KG,F,2009
Rodrigo Ranieri,L,Points,GQ Las Vegas,70KG,N/A,2009
Germaine Thompson,W,Armbar,NAGA LV,70KG,SF,2009
Unknown,W,RNC,Grapplers Quest,70KG,N/A,2009
Denny Prokopos,W,Triangle,Grapplers Quest,70KG,N/A,2009
G. Karakhanyon,W,N/A,UFC Expo,65KG,SF,2009
Rodrigo Ranieri,W,Triangle,UFC Expo,65KG,F,2009
