Opponent,W/L,Method,Competition,Weight,Stage,Year
Celso Vinicius;L;Pts: 4x0;Pan American;76KG;F;2008
Celso Vinicius;L;Pts: 2x0;World Champ.;76KG;F;2008
Daniel Moraes;L;Pts: 0x0, Adv;NoGi Worlds;79KG;F;2008
Gilbert Burns;L;Points;World Champ.;76KG;R1;2009
JT Torres;L;Points;Brasileiro;76KG;SF;2010
Celso Vinicius;L;Referee Decision;World Champ.;76KG;SF;2010
Gilbert Burns;L;Pts: 2x2, Adv;World Champ.;76KG;1/4F;2011
Leandro Lo;L;Pts: 2x0;Pan American;82KG;R1;2012
Rodrigo Caporal;L;Pts: 2x0;World Pro.;76KG;R2;2012
Roberto Satoshi;L;Pts: 2x0;World Pro.;76KG;F;2012
Leandro Lo;L;Pts: 2x0;World Champ.;76KG;F;2012
Leandro Lo;L;Pts: 0x0, Adv;IBJJF Pro League;82KG;F;2012
Leandro Lo;L;Pts: 0x0, Adv;World Pro;76KG;F;2013
Leandro Lo;L;Adv;World Champ.;76KG;SF;2013
JT Torres;L;Pts: 2x0;ADCC;77KG;1/4F;2013
Vitor Oliveira;L;Pts: 4x2;Atlanta Open;82KG;F;2013
Diego Hertzog;L;Points;Pan American;ABS;R3;2014
Felipe Pena;L;Points;Brasileiro;ABS;SF;2014
Davi Ramos;L;Flying armbar;ADCC;77KG;F;2015
Leandro Lo;L;Pts: 2x2, Adv;Copa Podio;77KG;GP;2016
AJ Sousa;L;Pts: 4x2;Copa Podio;77KG;GP;2016
Leandro Lo;L;Pts: 2x0;Copa Podio;77KG;F;2016
Luan Carvalho;L;Referee Decision;World Pro;77KG;R1;2016
Celso Vinicius;W;Kneebar;World Champ.;76KG;SF;2007
Michel Maia;W;Baseball choke;World Champ.;76KG;F;2007
Philipe Monica;W;Points;Pan American;76KG;SF;2008
Marcos Torregrossa;W;Choke from back;World Champ.;76KG;R1;2008
Denis Mitchel;W;Kimura;World Champ.;76KG;1/4F;2008
Jonatas Gurgel;W;Choke from back;World Champ.;76KG;SF;2008
Pedro Bessa;W;Points;NoGi Worlds;79KG;SF;2008
R. Hall;W;Pts: 4x0;All Star Pro;81KG;1/4F;2008
Fabio Holanda;W;Pts: 4x0;All Star Pro;81KG;SF;2008
Rick Macauley;W;Pts: 2x2, Adv;All Star Pro;81KG;F;2008
Joao Sobrinho;W;Cross choke;Pan American;76KG;1/8F;2009
Eder Persiliano;W;Pts: 4x2;Pan American;76KG;1/4F;2009
L. Leite;W;Lapel choke;Pan American;76KG;SF;2009
Raphael Chaves;W;Points;NoGi Worlds;76KG;SF;2009
JT Torres;W;Pts: 2x0;NoGi Worlds;76KG;F;2009
Unknown;W;Points;European;76KG;1/4F;2010
Helder Medeiros;W;Points;European;76KG;SF;2010
Chris Westfall;W;Choke from back;Pan American;76KG;1/8F;2010
JT Torres;W;Pts: 3x0;Pan American;76KG;1/4F;2010
Augusto Mendes;W;RNC;No Gi Worlds;76KG;F;2010
Rafael Carrao;W;Brabo choke;World Champ.;76KG;R1;2010
Augusto Mendes;W;Adv;World Champ.;76KG;1/4F;2010
Zak Maxwell;W;Points;Pan American;76KG;1/4F;2011
Augusto Mendes;W;Pts: 4x2;Pan American;76KG;SF;2011
Robson Barbosa;W;Pts: 8x0;World Champ.;76KG;RDS;2011
William Ferreira;W;Kimura;World Champ.;76KG;RDS;2011
Daniel Aguiar;W;Submission;No Gi Worlds;76KG;1/4F;2011
Marcel Gon̤alves;W;Pts: 6x0;No Gi Worlds;76KG;SF;2011
Augusto Mendes;W;Adv;No Gi Worlds;76KG;F;2011
Rodrigo Simoes;W;Choke;Pan American;76KG;1/4F;2012
Vinicius Marinho;W;Kimura;Pan American;76KG;SF;2012
J. Shultz;W;Choke from back;NYC World Trials;74KG;SF;2012
Renan Borges;W;Points;NYC World Trials;74KG;F;2012
Leandro Lo;W;Points;World Pro.;76KG;SF;2012
Luis Fraga;W;Choke;World Champ.;76KG;R2;2012
Renan Borges;W;Choke from back;World Champ.;76KG;1/4F;2012
Thiago Abreu;W;Ezekiel;World Champ.;76KG;SF;2012
Oliver Geddes;W;Baseball choke;IBJJF Pro League;82KG;1/4F;2012
K. Mahecha;W;Choke from back;Miami Pro Trials;76KG;NA;2013
Caio Silva;W;Points;Pan American;76KG;R2;2013
Marcel Goulart;W;Adv;Pan American;76KG;1/4F;2013
Vinicius Marinho;W;Choke;Pan American;76KG;SF;2013
Maiky Reiter;W;Points;World Pro;76KG;1/4F;2013
Rodrigo Freitas;W;Choke;World Champ.;76KG;1/4F;2013
Tero Pyylampi;W;Pts: 3x0;ADCC;77KG;R1;2013
Nathan Mendelsohn;W;Choke from back;Pan American;ABS;R2;2014
Rafael Henrique;W;Choke from back;Pan American;76KG;R1;2014
Rafael Henrique;W;Brabo choke;Pan American;76KG;1/4F;2014
JT Torres;W;Adv;Pan American;76KG;SF;2014
Renan Borges;W;Choke from back;WP Montreal;ABS;1/4F;2014
Abraham Marte;W;Armbar;WP Montreal;ABS;SF;2014
Otavio Sousa;W;Pts: 4x0;WP Montreal;ABS;F;2014
Caio Almeida;W;Choke from back;Brasileiro;ABS;R1;2014
Paulo Miyao;W;Referee Decision;Brasileiro;ABS;1/4F;2014
Pedro Fernandes;W;Choke from back;Brasileiro;76KG;SF;2014
Gabriel Rollo;W;Pts: 2x0;World Champ.;76KG;R1;2014
Rodrigo Freitas;W;Pts: 7x0;World Champ.;76KG;1/4F;2014
