Opponent,W/L,Method,Competition,Weight,Stage,Year
JJ Machado,L,Referee Decision,Atlantico Sul,82KG,F,1991
Roberto Roleta,L,Pts: 4x0,World Champ.,88KG,SF,1996
Renzo Gracie,W,Pts: 6x0,Desafio WxR,82KG,SPF,1993
Royce Gracie,W,Clock choke,Oscar de JJ,ABS,SPF,1998
