Opponent,W/L,Method,Competition,Weight,Stage,Year
Faisal Kitbe,L,Pts: 2x0,Copa Podio,94KG,GP,2014
Rodolfo Vieira,L,Choke from back,Copa Podio,94KG,GP,2014
Leandro Lo,L,Choke from back,Copa Podio,94KG,GP,2014
Alexandre Souza,L,Armbar,Copa Podio,94KG,GP,2014
