Opponent,W/L,Method,Competition,Weight,Stage,Year
Tarsis Humphreys;L;Points;ADCC Trials;88KG;1/4F;2007
Andre Galvao;L;Pts: 9x4;ADCC;88KG;F;2011
Garry Tonon;D;N/A;Polaris 3;82KG;SPF;2016
Unknown;W;Footlock;ADCC Trials;88KG;1/4F;2007
Dan Schon;W;Heel Hook;ADCC;88KG;R1;2011
David Avellan;W;Heel hook;ADCC;88KG;1/4F;2011
Rafael Lovato;W;Heel hook;ADCC;88KG;SF;2011
