Opponent,W/L,Method,Competition,Weight,Stage,Year
Jaime Canuto,L,Armbar,Sao Paulo Open,82KG,1/8F,2016
Luciano Bernert,L,Pts: 8x8, Adv,Floripa Open,82KG,SF,2016
Unknown,W,Pts: 2x0,Interstate SP-MG,ABS,SF,2016
Unknown,W,Choke,Interstate SP-MG,ABS,SF,2016
Ãquila Paula,W,Pts: 2x0,Sao Paulo Open,82KG,R1,2016
Fernando Silveira,W,Knee on belly/choke,Floripa Open,82KG,1/4F,2016
