Opponent,W/L,Method,Competition,Weight,Stage,Year
E. Santos;L;DQ;World Pro;ABS;1/4F;2016
R. Evangelista;L;Pts: 6x0;World Pro;O94KG;F;2016
Kaue Damasceno;W;Pts: 2x2, Adv;Grand Slam - Rio;O94KG;1/8F;2015
Antidio Neto;W;Pts: 2x0;Grand Slam - Rio;O94KG;1/4F;2015
Andre Campos;W;Choke;Grand Slam - Rio;O94KG;SF;2015
Rodrigo Ribeiro;W;Lapel choke;Gramado Nat. Pro;O94KG;SF;2016
Wellington Modena;W;Pts: 6x0;Gramado Nat. Pro;O94KG;F;2016
Kitner Mendon̤a;W;Lapel choke;Expo Fight;ABS;1/4F;2016
Otavio Nalati;W;Pts: 2x0;Expo Fight;ABS;SF;2016
Erberth Santos;W;Pts: 0x0, Pen;Expo Fight;ABS;F;2016
Cesar Miyahira;W;Pts: 6x0;World Pro;ABS;R1;2016
Thiago Aragao;W;Pts: 3x0;World Pro;ABS;R2;2016
Leandro Lo;W;Pts: 0x0, Adv;World Pro;ABS;1/8F;2016
Otavio Nalati;W;Pts: 4x0;World Pro;O94KG;R1;2016
Igor Silva;W;N/A;World Pro;O94KG;1/4F;2016
Andre Campos;W;Referee Decision;World Pro;O94KG;SF;2016
Jackson Monguilhott;W;Wristlock;Brasileiro;ABS;RD;2016
Otavio Nalati;W;DQ;Brasileiro;ABS;1/8F;2016
Kitner Moura;W;Points;Brasileiro;ABS;1/4F;2016
