Opponent,W/L,Method,Competition,Weight,Stage,Year
Diogo Sampaio;L;Pts: 4x2;Copa Podio;88KG;SF;2013
Rafael Mendes;L;Pts: 3x0;European;70KG;F;2014
Lucas Lepri;L;Referee Decision;Brasileiro;ABS;1/4F;2014
Thiago Barreto;L;Pts: 0x0, Adv;World Pro.;64KG;1/4F;2014
Guilherme Mendes;L;Adv;World Champ.;64KG;F;2014
Alexandre Souza;L;Pts: 0x0, Adv;Floripa BB II;ABS;SPF;2014
Claudio Calasans;L;Pts: 2x2, Adv;Mundial CBJJE;ABS;SF;2014
Renato Cardoso;L;Pts: 3x0;Camp. Internacional;ABS;F;2014
Osvaldo Moizinho;L;Referee Decision;IBJJF Pro League;70KG;F;2014
Jose Thiago;L;Armbar;Brazil Nat. Pro;65KG;F;2015
Osvaldo Moizinho;L;Pts: 8x8, Adv;NoGi Worlds;70KG;SF;2015
Marcio Andre;L;Referee Decision;European Open;70KG;F;2016
Marcio Andre;L;Pts: 0x0, Adv;World Pro;69KG;F;2016
Marcos Tinoco;L;Pts: 0x0, Adv;NY Summer Open;ABS;SF;2016
Jon Fitch;D;---;World Expo;ABS;SPF;2013
Manny Diaz;W;Pts: 2x0;Copa Podio;88KG;GP;2013
Jaime Canuto;D;---;Copa Podio;88KG;GP;2013
Renato Cardoso;W;Choke from back;Copa Podio;88KG;GP;2013
Travis Stevens;W;Pts: 2x2, Adv;Copa Podio;88KG;3PLC;2013
Claudio Mattos;W;Adv;Brasileiro CBJJE;NA;NA;2013
Jọo Rafael;W;DQ;Brasileiro CBJJE;NA;NA;2013
Thiago Rodrigues;W;Choke from back;Brasileiro CBJJE;NA;NA;2013
Augusto Galdez;W;Choke from back;Brasileiro CBJJE;NA;NA;2013
Daisuke Amazon;W;Pts: 24x0;Bull Terrier;70KG;F;2013
Nicolas Welker;W;Pts: 4x0;World Pro Trial;70KG;SF;2014
Fernando Vieira;W;Adv;World Pro Trial;70KG;F;2014
S. Franceschini;W;Clock choke;European;70KG;SF;2014
John Nam;W;Armbar;Pan American;64KG;1/4F;2014
Vitor Paschoal;W;Choke from back;Pan American;64KG;SF;2014
Andre Simoes;W;Choke from back;Brasileiro;ABS;R1;2014
Alexandre Ceconi;W;Pts: 2x2, Adv;Brasileiro;ABS;R1;2014
David Lemes;W;Choke from back;Brasileiro;70KG;SF;2014
Leo Saggioro;W;Pts: 4x0;Brasileiro;70KG;F;2014
Tomoya Yanagisawa;W;Choke from back;World Champ.;64KG;RDS;2014
Dai Yoshioka;W;Adv;World Champ.;64KG;1/4F;2014
Gabriel Moraes;W;Points;World Champ.;64KG;SF;2014
Leo Saggioro;W;Pts: 8x0;Rio Open;70KG;F;2014
Isaque Paiva;W;Points;SP Open;70kg;F;2014
Ricardo Lima;W;Clock choke;Sul Brasil.;ABS;1/4F;2014
Gustavo Almeida;W;Triangle;Sul Brasil.;ABS;SF;2014
Jurandir Vieira;W;Choke from back;Sul Brasil.;ABS;F;2014
Manoel Oliveira;W;Referee Decision;Mundial CBJJE;ABS;R1;2014
Alan Regis;W;Pts: 2x2, Adv;Mundial CBJJE;ABS;1/4F;2014
Koji Shibamoto;W;Pts: 14x2;IBJJF Pro League;70KG;SF;2014
Leonardo Saggioro;W;Referee Decision;Rio BJJ Pro;70KG;F;2014
Leonardo Saggioro;W;Pts: 4x2;South American;70KG;F;2014
Jorge Nakamura;W;Kimura;Brazil Nat. Pro;65KG;1/4F;2015
Jackson Favero;W;Choke from back;Brazil Nat. Pro;65KG;SF;2015
Luis Lopes;W;Calf slicer;European;64KG;1/4F;2015
Thomas Lisboa;W;Pts: 11x0;European;64KG;SF;2015
Luiz Felipe;W;Pts: 6x4;All Star Pro;65KG;F;2015
Rafael Barbosa;W;Pts: 10x6;All Star Pro;ABS;F;2015
Yoshihiko Matsumoto;W;Choke from back;Pan American;64KG;1/4F;2015
Joao Somalia;W;Armbar;Pan American;64KG;SF;2015
Rafael Pereira;W;Points;Chicago Spring;76KG;F;2015
Andre Monteiro;W;Points;NY Spring Open;70KG;SF;2015
Gianni Grippo;W;Adv;NY Spring Open;70KG;F;2015
Onefre Lima;W;Pts: 23x0;Brasileiro;70KG;1/4F;2015
Victor Matos;W;Pts: 10x0;Brasileiro;70KG;SF;2015
Isaque Paiva;W;Pts: 8x6;Brasileiro;70KG;F;2015
Gianni Grippo;W;Pts: 9x2;Boston Spring Open;70KG;F;2015
Tom Barlow;W;Pts: 3x0;Las Vegas Open;70KG;SF;2015
Eduardo Ramos;W;Pts: 4x4, Adv;Las Vegas Open;70KG;F;2015
Victor Paschoal;W;Choke from back;World Champ.;64KG;1/4F;2015
Kim Terra;W;Pts: 8x2;World Champ.;64KG;SF;2015
Daniel Beleza;W;Choke from back;World Champ.;64KG;F;2015
Luiz Teixeira;W;Pts: 6x4;BJJ Tour;ABS;F;2015
Rafael Barbosa;W;Pts: 10x6;BJJ Tour;88KG;F;2015
Wanki Chae;W;Pts: 8x4;US No Gi Nat.;70KG;F;2015
Jerold Shapiro;W;Choke from back;American Nat.;70KG;1/4F;2015
Kim Terra;W;Points;American Nat.;70KG;SF;2015
Samir Chantre;W;Choke from back;American Nat.;70KG;F;2015
Joao Ferreira;W;Pts: 10x2;NY Summer Open;76KG;F;2015
Sidemar Honorio;W;Armbar;NY No Gi Open;70KG;F;2015
Travis Orr;W;Points;Austin Open;76KG;SF;2015
Thiago Macedo;W;Pts: 4x2;Austin Open;76KG;F;2015
D. Drzymkowski;W;Choke from back;Chicago S. Open;76KG;SF;2015
Diego Bispo;W;Choke from back;Chicago S. Open;76KG;F;2015
Steven Patterson;W;Pts: 6x0;Chicago S. Open;ABS;F;2015
Diego Bispo;W;Calf slicer;Chicago No Gi;76KG;F;2015
Ichitaro Tsukada;W;Choke from back;Grand Slam Tokyo;69KG;1/4F;2015
Charles Gaspar;W;Pts: 4x0;Grand Slam Tokyo;69KG;SF;2015
Tiago Bravo;W;Pts: 8x2;Grand Slam Tokyo;69KG;F;2015
Fabio Caloi;W;Points;Brazil Nat. Pro;69KG;1/4F;2015
Unknown;W;Omoplata;Brazil Nat. Pro;69KG;SF;2015
Rodrigo Cardoso;W;Choke from back;Brazil Nat. Pro;69KG;F;2015
Caio Gregorio;W;Pts: 10x0;Brazil Nat. Pro;U77KG;1/4F;2015
Felipe Cesar;W;Points;Brazil Nat. Pro;U77KG;SF;2015
Gabriel Rollo;W;Pts: 4x2;Brazil Nat. Pro;U77KG;F;2015
Edson Oliveira;W;Triangle;NoGi Pan Ams;70KG;SF;2015
Gianni Grippo;W;Referee Decision;NoGi Pan Ams;70KG;F;2015
Matthew Magana;W;Pts: 13x0;Grand Slam LA;69KG;1/4F;2015
Osvaldo Moizinho;W;Pts: 6x4;Grand Slam LA;69KG;SF;2015
Samir Chantre;W;Pts: 5x0;Grand Slam LA;69KG;F;2015
Thiago Macedo;W;Pts: 4x0;NoGi Worlds;70KG;1/8F;2015
Wilson Reis;W;Pts: 6x4;NoGi Worlds;70KG;1/4F;2015
Samir Chantre;W;Referee Decision;Berkut 2;ABS;SPF;2015
Roberto Junot;W;Choke from back;Grand Slam - Rio;69KG;1/8F;2015
Raphael Cadena;W;Pts: 6x6, Adv;Grand Slam - Rio;69KG;1/4F;2015
Fernando Vieira;W;Pts: 8x8, Adv;Grand Slam - Rio;69KG;F;2015
Masahiro Iwasaki;W;Pts: 5x0;European Open;70KG;1/4F;2016
Brian Mahecha;W;Choke from back;European Open;70KG;SF;2016
Jordan Gomez;W;Choke from back;Pan American;70KG;1/8F;2016
Jon Van Buren;W;Pts: 15x2;Pan American;70KG;1/4F;2016
Bruno Frazatto;W;Pts: 4x2;Pan American;70KG;SF;2016
Osvaldo Moizinho;W;Pts: 6x6, Adv;Pan American;70KG;F;2016
Joel Burgess;W;Choke from back;NY Spring Open;70KG;SF;2016
Isaac Doederlein;W;Pts: 3x0;NY Spring Open;70KG;F;2016
Vitor Matos;W;Choke from back;World Pro;69KG;R1;2016
Brian Mahecha;W;Points;World Pro;69KG;1/4F;2016
Tiago Bravo;W;Choke from back;World Pro;69KG;SF;2016
Bruno Fonseca;W;Choke from back;Brasileiro;70KG;1/8F;2016
Leon Amancio;W;Points;Brasileiro;70KG;1/4F;2016
Fabio Caloi;W;Pts: 10x4;Brasileiro;70KG;SF;2016
Isaque Paiva;W;Pts: 10x4;Brasileiro;70KG;F;2016
Paulo Santana;W;Choke from back;World Champ.;64KG;R2;2016
Takuto Kako;W;Pts: 24x0;World Champ.;64KG;1/4F;2016
Isaac Doederlein;W;Pts: 4x0;World Champ.;64KG;SF;2016
Ary Farias;W;Pts: 4x2;World Champ.;64KG;F;2016
Felipe Brito;W;Armbar;BH Open;70KG;F;2016
Felipe Brito;W;Pts: 12x0;BH No-Gi Open;70KG;F;2016
Rene Lopez;W;Choke from back;American Nats;70KG;1/4F;2016
