Opponent,W/L,Method,Competition,Weight,Stage,Year
Hiago George,L,RNC,Brasileiro NoGi,61KG,SF,2016
Fernando Marques,W,Pts: 10x0,Copa Sicoob,70KG,F,2016
Fernando Marques,W,Pts: 16x0,Copa Sicoob,ABS,SF,2016
Rafael Gon̤alves,W,Pts: 2x0,Brasileiro NoGi,61KG,1/4F,2016
