Opponent,W/L,Method,Competition,Weight,Stage,Year
Kron Gracie;L;RNC;ADCC;77KG;1/4F;2013
Roberto Abreu;L;Points;ADCC;ABS;R1;2013
Marcus Almeida;L;Points;ADCC;ABS;1/4F;2013
Jackson Sousa;L;Pts: 2x0;FIVE Rd Robin;ABS;RR;2013
Keenan Cornelius;L;Pts: 14x0;FIVE Rd Robin;ABS;RR;2013
DJ Jackson;L;Points;ADCC Nationals;ABS;SPF;2014
Diego Ferreira;L;Pts: 5x0;FIVE Nevada;ABS;F;2014
Rodrigo Freitas;L;Pts: 2x2, Adv;No Gi Pan Am.;73KG;F;2014
Gianni Grippo;L;Pts: 6x4;No Gi Pan Am.;ABS;R1;2014
Keenan Cornelius;L;Pts: 23x2;No Gi Worlds;ABS;SF;2014
Rafael Benedito;L;Pts: 2x0;No Gi Worlds;73KG;1/4F;2014
Lucas Lepri;L;Pts: 10x0;ADCC;77KG;1/4F;2015
Vinny Magalhaes;L;Pts: 0x0, Pen;ADCC;ABS;R1;2015
Matheus Diniz;L;Wristlock;NoGi Pan Ams;ABS;F;2015
Michael Langhi;L;Pts: 4x2;NoGi Worlds;76KG;1/4F;2015
Matheus Diniz;L;Pts: 4x0;NoGi Worlds;ABS;R1;2015
Yuri Simoes;L;Points;EBI 6;ABS;1/4F;2016
DJ Jackson;L;Pts: 7x2;Grappling Pro;77KG;SF;2016
Satori Kitaoka;W;RNC;ADCC;77KG;R1;2013
Beneil Dariush;W;Referee Decision;FIVE Rd Robin;ABS;RR;2013
James Puopolo;W;Inside heel hook;FIVE Rd Robin;ABS;RR;2013
Bill Cooper;W;Heel hook;GQ King OTM;ABS;NA;2014
Daniel Almodovar;W;Guillotine;FIVE Nevada;ABS;1/4F;2014
Wallace Santos;W;Kimura;FIVE Nevada;ABS;SF;2014
Milan Zerjal;W;RNC;FIVE Nevada;ABS;F;2014
Guilherme Cotliarenko;W;Pts: 7x2;FIVE Nevada;77KG;SF;2014
Aaron Buck;W;Triangle;FIVE Nevada;77KG;F;2014
Matt Bagshaw;W;Inside heel hook;Submission Ace;ABS;SPF;2014
Kit Dale;W;Guillotine;Metamoris 4;ABS;SPF;2014
AJ Agazarm;W;RNC;No Gi Pan Am.;73KG;SF;2014
Luiz Panza;W;RNC;No Gi Worlds;ABS;1/4F;2014
PJ Linder;W;RNC;EBI;77KG;R1;2014
Lance Glynn;W;Inside heel hook;EBI;77KG;1/4F;2014
Javier Valenciano;W;Heel hook;EBI;77KG;SF;2014
Richie Martinez;W;Inside heel hook;EBI;77KG;F;2014
Josh Hayden;W;Kneebar;Rocksolid;ABS;SPF;2015
Marcin Held;W;Heel hook;Polaris;ABS;SPF;2015
Javier Vazquez;W;Triangle;Gracie Nationals;ABS;SPF;2015
M. Khera;W;Points;UGA Open;77KG;SPF;2015
Rodrigo Ranieri;W;Inside heel hook;UGL;77KG;SPF;2015
Josh Valles;W;Heel hook;EBI 3;77KG;R1;2015
Karen Darabedyan;W;Points;EBI 3;77KG;1/4F;2015
Eddie Cummings;W;Triangle armbar;EBI 3;77KG;SF;2015
Josh Hinger;W;Points;EBI 3;77KG;F;2015
Joao Miyao;W;Referee Decision;FIVE SL;72KG;SPF;2015
Dillon Danis;W;Inside heel hook;ADCC;77KG;R1;2015
Masakazu Imanari;W;Inside heel hook;Polaris 2;68KG;SPF;2015
Joao Ferreira;W;Points;NoGi Pan Ams;76KG;1/4F;2015
Renan Borges;W;Kneebar;NoGi Pan Ams;76KG;SF;2015
Rodrigo Freitas;W;Pts: 7x2;NoGi Pan Ams;76KG;F;2015
Washington Luis;W;Darce choke;NoGi Pan Ams;ABS;1/4F;2015
Gianni Grippo;W;Pts: 6x6, Adv;NoGi Pan Ams;ABS;SF;2015
Marcel Gon̤alves;W;DQ;NoGi Worlds;ABS;R1;2015
Jordon Tabor;W;Guillotine;GQ All Star;77KG;1/4F;2015
Joe Solecki;W;Inside heel hook;GQ All Star;77KG;SF;2015
Rob Greenidge;W;Calf slicer;GQ All Star;77KG;F;2015
Stephan Martinez;W;Bulldog choke;EBI 5;70KG;R1;2015
Javier Vasquez;W;Heel hook;EBI 5;70KG;1/4F;2015
Lachlan Gilles;W;Armbar;EBI 5;70KG;SF;2015
Rafael Domingos;W;Heel hook;EBI 5;70KG;F;2015
Rousimar Palhares;D;---;Polaris 3;82KG;SPF;2016
Felipe Fogolin;W;Inside heel hook;EBI 6;ABS;R1;2016
Ralek Gracie;W;Kneebar;Metamoris 7;ABS;SPF;2016
Dustin Akbari;W;Inside Heel hook;F2W Pro 8;72KG;SPF;2016
Hunter Ewald;W;Injury;Grappling Pro;77KG;1/4F;2016
Enrico Cocco;W;Inside heel hook;Grappling Pro;77KG;3RD;2016
Gilbert Burns;W;Inside heel hook;Polaris 4;77KG;SPF;2016
