Opponent,W/L,Method,Competition,Weight,Stage,Year
Lucas Leite;L;Points;GQ All Star Pro;72KG;F;2007
Jeff Monson;L;Pts: 2x0;World NoGi;ABS;F;2007
Daniel Moraes;L;Guillotine;World NoGi;79KG;SF;2007
Sergio Moraes;L;Pts: 6x2;World Champ.;82KG;F;2008
Carlos Ferreira;L;DQ;NoGi Worlds;79KG;1/4F;2008
Carlos Ferreira;L;Points;Pan American;82KG;1/8F;2009
Tom Manelski;L;Points;GQ All-Star Pro;ABS;NA;2009
Roberto Abreu;L;Points;GQ Del Mar;ABS;F;2009
Roberto Abreu;L;Pts: 4x4, Adv;Grapplers Quest;ABS;F;2009
Carlos Esquisito;L;Points;Pan American;ABS;R1;2010
Joao Assis;L;Pts: 6x0;GQ UFC Expo;ABS;SF;2010
Joao Assis;L;Pts: 2x2, Adv;GQ Las Vegas;ABS;NA;2010
Lucas Leite;L;Points;Grapplers Quest;82KG;F;2010
Lucas Leite;L;Pts: 15x0;World Champ.;82KG;1/8F;2012
Marcus Antelante;L;Pts: 4x0;NoGi Worlds;82KG;R1;2012
Garry Tonon;L;Heel hook;GQ King OTM;ABS;NA;2014
Jake Swimney;L;Armbar;EBI;77KG;R1;2014
Eddie Cummings;L;Heel hook;EBI 7;65KG;F;2016
R. Canuto;L;Flying armbar;P. Grounds Inv.;82KG;SPF;2016
Dustin Akbari;L;Referee Decision;F2W Pro 16;70KG;SPF;2016
Lou DeLaPena;W;Flying triangle;GQ All Star Pro;81KG;1/4F;2006
Joe Scarola;W;Power guillotine;GQ All Star Pro;81KG;SF;2006
Gregor Gracie;W;Pts: 8x6;GQ All Star Pro;81KG;F;2006
Unknown;W;Kneebar;GQ All Star Pro;72KG;1/4F;2007
Scott Bieri;W;Triangle;GQ All Star Pro;72KG;SF;2007
Wellington Dias;W;Darce choke;World NoGi;ABS;RDS;2007
Wilson Reis;W;RNC;World NoGi;ABS;1/4F;2007
Cristiano Lazzarini;W;Points;World NoGi;ABS;SF;2007
Christian Uflacker;W;Darce choke;World NoGi;79KG;1/4F;2007
Paulo Procopio;W;Choke from back;World Champ.;82KG;R1;2008
Alan Finfou;W;Lapel choke;World Champ.;82KG;R2;2008
Luiz Gustavo;W;Toe hold;World Champ.;82KG;1/4F;2008
Otavio Sousa;W;Kneebar;World Champ.;82KG;SF;2008
Mike Cusi;W;Darce choke;San Diego Pro;76KG;1/4F;2008
Jason Bukach;W;Kimura;San Diego Pro;76KG;SF;2008
Joe Stevenson;W;Pts: 4x2;UFC Expo;ABS;SPF;2009
Ben Pitchford;W;Pts: 11x0;World Series;76KG;NA;2009
Daniel Tavarez;W;RNC;GQ All-Star Pro;ABS;F;2009
Rodrigo Cavaca;W;Triangle;GQ Del Mar;ABS;NA;2009
Bruno Bastos;W;Points;Grapplers Quest;ABS;SF;2009
Seph Smith;W;Darce choke;GQ Las Vegas;ABS;NA;2009
Y. Kakizawa;W;Pts: 0x0, Adv;Pan American;76KG;1/8F;2010
Rafael Barbosa;W;Points;Pan American;76KG;1/4F;2010
Rob. McConkie;W;Armbar;GQ UFC Expo;ABS;NA;2010
Enrico Cocco;W;Pts: 2x0;GQ UFC Expo;ABS;NA;2010
Casey Milliken;W;Toe hold;GQ UFC Expo;ABS;NA;2010
J. Hinger;W;Armbar;GQ UFC Expo;ABS;NA;2010
Igor Araujo;W;Pts: 2x2, Adv;GQ Las Vegas;ABS;NA;2010
Pat Miller;W;Kneebar;GQ LV Expo;ABS;NA;2010
Marcel Louzado;W;Guillotine;Grapplers Quest;82KG;SF;2010
Nolan Dutcher;W;Arm in ezekiel;GQ Nationals;ABS;NA;2011
Rodrigo Ranieri;W;Pts: 2x2, Adv;GQ Nationals;ABS;NA;2011
Jared Platt;W;Triangle;GQ Nat. NoGi;82KG;F;2011
Hermes Franca;W;Pts: 4x2;UFC Expo;ABS;SPF;2011
Felipe Oliveira;W;Choke;World Champ.;82KG;R1;2012
Vitor Oliveira;W;Kneebar;World Champ.;82KG;R2;2012
Fredson Paixao;W;Points;GQ UFC Expo;ABS;SF;2012
Marcelo Mafra;W;Toe hold;GQ UFC Expo;ABS;F;2012
Unknown;W;Darce choke;Grapplers Quest;ABS;NA;2012
Gabriel Toribio;W;Triangle;GQ King OTM;ABS;NA;2014
Jordan Tabor;W;Triangle;GQ King OTM;ABS;NA;2014
Ian Sanders;W;Points;EBI 7;65KG;R1;2016
Jos̩ Domingos;W;Heel hook;EBI 7;65KG;1/4F;2016
Geo Martinez;W;Armbar;EBI 7;65KG;SF;2016
Jake Scovel;W;Kimura;F2W Pro 8;72KG;SPF;2016
