Opponent,W/L,Method,Competition,Weight,Stage,Year
Braga Neto;L;Choke;Team Nationals;O88KG;F;2006
Lucio Rodrigues;L;Injury;Capital Challenge;99KG;F;2008
Rodrigo Cavaca;L;Footlock;Brasileiro;O100KG;F;2010
Bernardo Faria;L;Pts: 7x2;World Pro Trials;O92KG;F;2011
Rafael Lovato;L;Kimura;European Open;ABS;1/4F;2012
Leo Nogueira;L;Armbar;World Champ.;ABS;R2;2012
Marcus Almeida;L;Kneebar;World Champ.;O100KG;1/4F;2012
Romulo Barral;L;Cross ck. f/ mount;Rio Open;ABS;F;2012
Thiago Borges;L;Referee Decision;European NoGi;O100KG;F;2012
Marcus Almeida;L;Armbar;World Champ.;O100KG;1/4F;2013
Lucio Rodrigues;L;Choke from back;European;100KG;SF;2014
Yuri Simoes;L;Armbar;European;ABS;1/4F;2014
Abraham Marte;L;Points;World Pro.;ABS;R1;2014
Luiz Panza;L;Armbar;World Pro.;100KG;SF;2014
Bernardo Faria;L;Choke from back;World Champ.;100KG;1/4F;2014
Andre Galvao;L;Injury;European;ABS;F;2015
Alexander Trans;L;Toe hold;World Pro;O95KG;SF;2015
Bernardo Faria;L;Kneebar;World Champ.;100KG;SF;2015
Keenan Cornelius;L;Pts: 4x2;World Pro;ABS;R2;2016
Victor Honorio;L;N/A;World Pro;O94KG;1/4F;2016
Alexandre Ceconi;L;Pts: 2x2, Adv;World Champ.;100KG;SF;2016
Romulo Barral;L;Cross choke;World Champ.;ABS;1/8F;2016
Jose Junior;L;Adv;Grand Slam - LA;110KG;SF;2016
Mahamed Aly;L;Pts: 2x0;Grand Slam - LA;110KG;3RD;2016
Antonio Batista;W;Points;Capital Challenge;99KG;1/4F;2008
F. Santoro;W;Points;Capital Challenge;99KG;SF;2008
Eder Lima;W;RNC;Brasileiro NoGi;O100KG;F;2009
Arimar Neves;W;Pts: 12x0;World Pro Trials;O92KG;SF;2011
Alberto Marmol;W;Choke from back;Team Nationals;O88kg;F;2011
Mike Wilson;W;Pts: 10x0;World Champ.;ABS;R2;2012
Raymond Warren;W;Choke;World Champ.;O100KG;R1;2012
Christopher Haraszti;W;Points;World Champ.;O100KG;R2;2012
Lucio Rodrigues;W;Points;World Pro.;100KG;3RD;2014
Robson Maia;W;Armbar;Moscow Open;ABS;F;2014
Marlon Queiroz;W;Armbar;Moscow Open;O100KG;SF;2014
Alexandre Vieira;W;Cross choke f/ mount;European;ABS;R2;2015
Maksymilian Wisniewski;W;Choke;European;ABS;R3;2015
Jurandir Concei̤̣o;W;Armbar;European;ABS;1/4F;2015
Lucio Rodrigues;W;Choke from back;European;ABS;SF;2015
Alan Ferreira;W;Arm in ezekiel;European;O100KG;1/4F;2015
Gabriel Lucas;W;Pts: 11x2;European;O100KG;SF;2015
Antonio Junior;W;Armbar;World Pro;O95KG;R1;2015
T. Gaia;W;Referee Decision;World Pro;O95KG;1/4F;2015
Roberto Alencar;W;Choke;World Champ.;100KG;1/4F;2015
Michael Douglas;W;Referee Decision;World Pro;ABS;R1;2016
Karol Migo;W;Referee Decision;World Pro;ABS;R;2016
Christopher Bowe;W;Wristlock;World Pro;O94KG;R1;2016
Pedro Araujo;W;Pts: 2x2, Adv;World Champ.;100KG;R1;2016
Rodrigo Cavaca;W;Pts: 4x0;World Champ.;100KG;1/4F;2016
Carlos Farias;W;Pts: 2x0;World Champ.;ABS;R2;2016
Daniel Pollacia;W;Pts: 6x0;Grand Slam - LA;110KG;1/4F;2016
R. Evangelista;W;Referee Decision;G. Slam NG - LA;108KG;F;2016
