Opponent,W/L,Method,Competition,Weight,Stage,Year
Riku Urholin,L,Pts: 2x0,NoGi Finnish Open,O97KG,F,2016
Perttu Tepponen,L,Pts: 2x0,NoGi Finnish Open,ABS,F,2016
Jared Dopp,L,Pts: 0x0, Adv,NoGi Worlds,97KG,SF,2016
Augusto Mendes,L,Pts: 0x0, Adv,NoGi Worlds,ABS,1/4F,2016
Tatu Immonen,W,Straight ankle lock,NoGi Finnish Open,O97KG,SF,2016
Mardo MÃ¤nnimÃ¤gi,W,Straight ankle lock,NoGi Finnish Open,ABS,1/4F,2016
Joachim Sveinson,W,Straight ankle lock,NoGi Finnish Open,ABS,SF,2016
Fabio Caloi,W,Straight ankle lock,NoGi Worlds,ABS,R1,2016
Gustavo Elias,W,Pts: 0x0, Adv,NoGi Worlds,ABS,1/8F,2016
